date,sku_id,category,sales_qty,stock_on_hand,on_order,unit_cost,unit_margin,lead_time_days,moq,available_budget
2025-02-06,SKU-013,Makanan,0,54,0,11500.0,1380.0,7,1,8000000
2025-02-07,SKU-013,Makanan,0,54,0,11500.0,1380.0,7,1,8000000
2025-02-08,SKU-013,Makanan,2,52,0,11500.0,1380.0,7,1,8000000
2025-02-09,SKU-013,Makanan,0,52,0,11500.0,1380.0,7,1,8000000
2025-02-10,SKU-013,Makanan,0,52,0,11500.0,1380.0,7,1,8000000
2025-02-11,SKU-013,Makanan,1,51,0,11500.0,1380.0,7,1,8000000
2025-02-12,SKU-013,Makanan,2,58,0,11500.0,1380.0,7,1,8000000
2025-02-13,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-02-14,SKU-013,Makanan,1,57,0,11500.0,1380.0,7,1,8000000
2025-02-15,SKU-013,Makanan,0,57,0,11500.0,1380.0,7,1,8000000
2025-02-16,SKU-013,Makanan,1,56,0,11500.0,1380.0,7,1,8000000
2025-02-17,SKU-013,Makanan,1,55,0,11500.0,1380.0,7,1,8000000
2025-02-18,SKU-013,Makanan,0,55,0,11500.0,1380.0,7,1,8000000
2025-02-19,SKU-013,Makanan,0,55,0,11500.0,1380.0,7,1,8000000
2025-02-20,SKU-013,Makanan,1,54,0,11500.0,1380.0,7,1,8000000
2025-02-21,SKU-013,Makanan,0,54,0,11500.0,1380.0,7,1,8000000
2025-02-22,SKU-013,Makanan,1,53,0,11500.0,1380.0,7,1,8000000
2025-02-23,SKU-013,Makanan,0,53,0,11500.0,1380.0,7,1,8000000
2025-02-24,SKU-013,Makanan,0,53,0,11500.0,1380.0,7,1,8000000
2025-02-25,SKU-013,Makanan,0,53,0,11500.0,1380.0,7,1,8000000
2025-02-26,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-02-27,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-02-28,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-03-01,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-03-02,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-03-03,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-03-04,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-03-05,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-03-06,SKU-013,Makanan,2,60,0,11500.0,1380.0,7,1,8000000
2025-03-07,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-03-08,SKU-013,Makanan,1,59,0,11500.0,1380.0,7,1,8000000
2025-03-09,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-03-10,SKU-013,Makanan,2,57,0,11500.0,1380.0,7,1,8000000
2025-03-11,SKU-013,Makanan,0,57,0,11500.0,1380.0,7,1,8000000
2025-03-12,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-03-13,SKU-013,Makanan,2,64,0,11500.0,1380.0,7,1,8000000
2025-03-14,SKU-013,Makanan,0,64,0,11500.0,1380.0,7,1,8000000
2025-03-15,SKU-013,Makanan,0,64,0,11500.0,1380.0,7,1,8000000
2025-03-16,SKU-013,Makanan,1,63,0,11500.0,1380.0,7,1,8000000
2025-03-17,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-03-18,SKU-013,Makanan,2,61,0,11500.0,1380.0,7,1,8000000
2025-03-19,SKU-013,Makanan,0,61,0,11500.0,1380.0,7,1,8000000
2025-03-20,SKU-013,Makanan,0,61,0,11500.0,1380.0,7,1,8000000
2025-03-21,SKU-013,Makanan,0,61,0,11500.0,1380.0,7,1,8000000
2025-03-22,SKU-013,Makanan,0,61,0,11500.0,1380.0,7,1,8000000
2025-03-23,SKU-013,Makanan,0,61,0,11500.0,1380.0,7,1,8000000
2025-03-24,SKU-013,Makanan,2,59,0,11500.0,1380.0,7,1,8000000
2025-03-25,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-03-26,SKU-013,Makanan,1,67,0,11500.0,1380.0,7,1,8000000
2025-03-27,SKU-013,Makanan,1,66,0,11500.0,1380.0,7,1,8000000
2025-03-28,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-03-29,SKU-013,Makanan,2,64,0,11500.0,1380.0,7,1,8000000
2025-03-30,SKU-013,Makanan,2,62,0,11500.0,1380.0,7,1,8000000
2025-03-31,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-04-01,SKU-013,Makanan,1,61,0,11500.0,1380.0,7,1,8000000
2025-04-02,SKU-013,Makanan,2,59,0,11500.0,1380.0,7,1,8000000
2025-04-03,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-04-04,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-04-05,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-04-06,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-04-07,SKU-013,Makanan,1,58,0,11500.0,1380.0,7,1,8000000
2025-04-08,SKU-013,Makanan,1,57,0,11500.0,1380.0,7,1,8000000
2025-04-09,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-04-10,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-04-11,SKU-013,Makanan,2,64,0,11500.0,1380.0,7,1,8000000
2025-04-12,SKU-013,Makanan,3,61,0,11500.0,1380.0,7,1,8000000
2025-04-13,SKU-013,Makanan,1,60,0,11500.0,1380.0,7,1,8000000
2025-04-14,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-04-15,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-04-16,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-04-17,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-04-18,SKU-013,Makanan,1,59,0,11500.0,1380.0,7,1,8000000
2025-04-19,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-04-20,SKU-013,Makanan,1,58,0,11500.0,1380.0,7,1,8000000
2025-04-21,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-04-22,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-04-23,SKU-013,Makanan,0,67,0,11500.0,1380.0,7,1,8000000
2025-04-24,SKU-013,Makanan,1,66,0,11500.0,1380.0,7,1,8000000
2025-04-25,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-04-26,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-04-27,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-04-28,SKU-013,Makanan,1,65,0,11500.0,1380.0,7,1,8000000
2025-04-29,SKU-013,Makanan,1,64,0,11500.0,1380.0,7,1,8000000
2025-04-30,SKU-013,Makanan,0,64,0,11500.0,1380.0,7,1,8000000
2025-05-01,SKU-013,Makanan,1,63,0,11500.0,1380.0,7,1,8000000
2025-05-02,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-05-03,SKU-013,Makanan,2,61,0,11500.0,1380.0,7,1,8000000
2025-05-04,SKU-013,Makanan,1,60,0,11500.0,1380.0,7,1,8000000
2025-05-05,SKU-013,Makanan,1,59,0,11500.0,1380.0,7,1,8000000
2025-05-06,SKU-013,Makanan,1,58,0,11500.0,1380.0,7,1,8000000
2025-05-07,SKU-013,Makanan,0,67,0,11500.0,1380.0,7,1,8000000
2025-05-08,SKU-013,Makanan,0,67,0,11500.0,1380.0,7,1,8000000
2025-05-09,SKU-013,Makanan,0,67,0,11500.0,1380.0,7,1,8000000
2025-05-10,SKU-013,Makanan,1,66,0,11500.0,1380.0,7,1,8000000
2025-05-11,SKU-013,Makanan,2,64,0,11500.0,1380.0,7,1,8000000
2025-05-12,SKU-013,Makanan,2,62,0,11500.0,1380.0,7,1,8000000
2025-05-13,SKU-013,Makanan,0,62,0,11500.0,1380.0,7,1,8000000
2025-05-14,SKU-013,Makanan,3,59,0,11500.0,1380.0,7,1,8000000
2025-05-15,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-05-16,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-05-17,SKU-013,Makanan,2,57,0,11500.0,1380.0,7,1,8000000
2025-05-18,SKU-013,Makanan,0,57,0,11500.0,1380.0,7,1,8000000
2025-05-19,SKU-013,Makanan,0,57,0,11500.0,1380.0,7,1,8000000
2025-05-20,SKU-013,Makanan,0,57,0,11500.0,1380.0,7,1,8000000
2025-05-21,SKU-013,Makanan,1,65,0,11500.0,1380.0,7,1,8000000
2025-05-22,SKU-013,Makanan,0,65,0,11500.0,1380.0,7,1,8000000
2025-05-23,SKU-013,Makanan,0,65,0,11500.0,1380.0,7,1,8000000
2025-05-24,SKU-013,Makanan,0,65,0,11500.0,1380.0,7,1,8000000
2025-05-25,SKU-013,Makanan,2,63,0,11500.0,1380.0,7,1,8000000
2025-05-26,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-05-27,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-05-28,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-05-29,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-05-30,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-05-31,SKU-013,Makanan,1,62,0,11500.0,1380.0,7,1,8000000
2025-06-01,SKU-013,Makanan,1,61,0,11500.0,1380.0,7,1,8000000
2025-06-02,SKU-013,Makanan,3,58,0,11500.0,1380.0,7,1,8000000
2025-06-03,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-06-04,SKU-013,Makanan,0,67,0,11500.0,1380.0,7,1,8000000
2025-06-05,SKU-013,Makanan,2,65,0,11500.0,1380.0,7,1,8000000
2025-06-06,SKU-013,Makanan,1,64,0,11500.0,1380.0,7,1,8000000
2025-06-07,SKU-013,Makanan,1,63,0,11500.0,1380.0,7,1,8000000
2025-06-08,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-06-09,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-06-10,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-06-11,SKU-013,Makanan,1,62,0,11500.0,1380.0,7,1,8000000
2025-06-12,SKU-013,Makanan,2,60,0,11500.0,1380.0,7,1,8000000
2025-06-13,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-06-14,SKU-013,Makanan,1,59,0,11500.0,1380.0,7,1,8000000
2025-06-15,SKU-013,Makanan,1,58,0,11500.0,1380.0,7,1,8000000
2025-06-16,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-06-17,SKU-013,Makanan,2,56,0,11500.0,1380.0,7,1,8000000
2025-06-18,SKU-013,Makanan,1,64,0,11500.0,1380.0,7,1,8000000
2025-06-19,SKU-013,Makanan,3,61,0,11500.0,1380.0,7,1,8000000
2025-06-20,SKU-013,Makanan,2,59,0,11500.0,1380.0,7,1,8000000
2025-06-21,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-06-22,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-06-23,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-06-24,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-06-25,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-06-26,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-06-27,SKU-013,Makanan,1,58,0,11500.0,1380.0,7,1,8000000
2025-06-28,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-06-29,SKU-013,Makanan,2,56,0,11500.0,1380.0,7,1,8000000
2025-06-30,SKU-013,Makanan,0,56,0,11500.0,1380.0,7,1,8000000
2025-07-01,SKU-013,Makanan,0,56,0,11500.0,1380.0,7,1,8000000
2025-07-02,SKU-013,Makanan,2,63,0,11500.0,1380.0,7,1,8000000
2025-07-03,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-04,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-05,SKU-013,Makanan,1,62,0,11500.0,1380.0,7,1,8000000
2025-07-06,SKU-013,Makanan,2,60,0,11500.0,1380.0,7,1,8000000
2025-07-07,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-07-08,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-07-09,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-07-10,SKU-013,Makanan,1,59,0,11500.0,1380.0,7,1,8000000
2025-07-11,SKU-013,Makanan,1,58,0,11500.0,1380.0,7,1,8000000
2025-07-12,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-07-13,SKU-013,Makanan,0,58,0,11500.0,1380.0,7,1,8000000
2025-07-14,SKU-013,Makanan,1,57,0,11500.0,1380.0,7,1,8000000
2025-07-15,SKU-013,Makanan,0,57,0,11500.0,1380.0,7,1,8000000
2025-07-16,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-07-17,SKU-013,Makanan,0,66,0,11500.0,1380.0,7,1,8000000
2025-07-18,SKU-013,Makanan,2,64,0,11500.0,1380.0,7,1,8000000
2025-07-19,SKU-013,Makanan,0,64,0,11500.0,1380.0,7,1,8000000
2025-07-20,SKU-013,Makanan,0,64,0,11500.0,1380.0,7,1,8000000
2025-07-21,SKU-013,Makanan,0,64,0,11500.0,1380.0,7,1,8000000
2025-07-22,SKU-013,Makanan,1,63,0,11500.0,1380.0,7,1,8000000
2025-07-23,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-24,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-25,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-26,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-27,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-28,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-29,SKU-013,Makanan,0,63,0,11500.0,1380.0,7,1,8000000
2025-07-30,SKU-013,Makanan,3,69,0,11500.0,1380.0,7,1,8000000
2025-07-31,SKU-013,Makanan,2,67,0,11500.0,1380.0,7,1,8000000
2025-08-01,SKU-013,Makanan,4,63,0,11500.0,1380.0,7,1,8000000
2025-08-02,SKU-013,Makanan,2,61,0,11500.0,1380.0,7,1,8000000
2025-08-03,SKU-013,Makanan,1,60,0,11500.0,1380.0,7,1,8000000
2025-08-04,SKU-013,Makanan,0,60,0,11500.0,1380.0,7,1,8000000
2025-08-05,SKU-013,Makanan,1,59,0,11500.0,1380.0,7,1,8000000
2025-08-06,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-08-07,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-08-08,SKU-013,Makanan,0,59,0,11500.0,1380.0,7,1,8000000
2025-01-01,SKU-014,Minuman,0,48,0,13750.0,2131.25,9,6,8000000
2025-01-02,SKU-014,Minuman,0,48,0,13750.0,2131.25,9,6,8000000
2025-01-03,SKU-014,Minuman,2,46,0,13750.0,2131.25,9,6,8000000
2025-01-04,SKU-014,Minuman,3,43,0,13750.0,2131.25,9,6,8000000
2025-01-05,SKU-014,Minuman,3,40,0,13750.0,2131.25,9,6,8000000
2025-01-06,SKU-014,Minuman,1,39,0,13750.0,2131.25,9,6,8000000
2025-01-07,SKU-014,Minuman,1,38,0,13750.0,2131.25,9,6,8000000
2025-01-08,SKU-014,Minuman,3,35,0,13750.0,2131.25,9,6,8000000
2025-01-09,SKU-014,Minuman,0,35,0,13750.0,2131.25,9,6,8000000
2025-01-10,SKU-014,Minuman,1,34,0,13750.0,2131.25,9,6,8000000
2025-01-11,SKU-014,Minuman,0,34,0,13750.0,2131.25,9,6,8000000
2025-01-12,SKU-014,Minuman,3,31,0,13750.0,2131.25,9,6,8000000
2025-01-13,SKU-014,Minuman,1,30,0,13750.0,2131.25,9,6,8000000
2025-01-14,SKU-014,Minuman,1,29,0,13750.0,2131.25,9,6,8000000
2025-01-15,SKU-014,Minuman,0,29,0,13750.0,2131.25,9,6,8000000
2025-01-16,SKU-014,Minuman,2,27,0,13750.0,2131.25,9,6,8000000
2025-01-17,SKU-014,Minuman,1,44,0,13750.0,2131.25,9,6,8000000
2025-01-18,SKU-014,Minuman,1,43,0,13750.0,2131.25,9,6,8000000
2025-01-19,SKU-014,Minuman,1,42,0,13750.0,2131.25,9,6,8000000
2025-01-20,SKU-014,Minuman,0,42,0,13750.0,2131.25,9,6,8000000
2025-01-21,SKU-014,Minuman,0,42,0,13750.0,2131.25,9,6,8000000
2025-01-22,SKU-014,Minuman,0,42,0,13750.0,2131.25,9,6,8000000
2025-01-23,SKU-014,Minuman,1,41,0,13750.0,2131.25,9,6,8000000
2025-01-24,SKU-014,Minuman,2,39,0,13750.0,2131.25,9,6,8000000
2025-01-25,SKU-014,Minuman,3,36,0,13750.0,2131.25,9,6,8000000
2025-01-26,SKU-014,Minuman,5,31,0,13750.0,2131.25,9,6,8000000
2025-01-27,SKU-014,Minuman,0,31,0,13750.0,2131.25,9,6,8000000
2025-01-28,SKU-014,Minuman,1,30,0,13750.0,2131.25,9,6,8000000
2025-01-29,SKU-014,Minuman,1,29,0,13750.0,2131.25,9,6,8000000
2025-01-30,SKU-014,Minuman,0,29,0,13750.0,2131.25,9,6,8000000
2025-01-31,SKU-014,Minuman,2,27,0,13750.0,2131.25,9,6,8000000
2025-02-01,SKU-014,Minuman,2,25,0,13750.0,2131.25,9,6,8000000
2025-02-02,SKU-014,Minuman,1,42,0,13750.0,2131.25,9,6,8000000
2025-02-03,SKU-014,Minuman,1,41,0,13750.0,2131.25,9,6,8000000
2025-02-04,SKU-014,Minuman,0,41,0,13750.0,2131.25,9,6,8000000
2025-02-05,SKU-014,Minuman,1,40,0,13750.0,2131.25,9,6,8000000
2025-02-06,SKU-014,Minuman,2,38,0,13750.0,2131.25,9,6,8000000
2025-02-07,SKU-014,Minuman,2,36,0,13750.0,2131.25,9,6,8000000
2025-02-08,SKU-014,Minuman,0,36,0,13750.0,2131.25,9,6,8000000
2025-02-09,SKU-014,Minuman,1,35,0,13750.0,2131.25,9,6,8000000
2025-02-10,SKU-014,Minuman,0,35,0,13750.0,2131.25,9,6,8000000
2025-02-11,SKU-014,Minuman,0,35,0,13750.0,2131.25,9,6,8000000
2025-02-12,SKU-014,Minuman,2,33,0,13750.0,2131.25,9,6,8000000
2025-02-13,SKU-014,Minuman,2,31,0,13750.0,2131.25,9,6,8000000
2025-02-14,SKU-014,Minuman,1,30,0,13750.0,2131.25,9,6,8000000
2025-02-15,SKU-014,Minuman,3,27,0,13750.0,2131.25,9,6,8000000
2025-02-16,SKU-014,Minuman,2,25,0,13750.0,2131.25,9,6,8000000
2025-02-17,SKU-014,Minuman,0,25,0,13750.0,2131.25,9,6,8000000
2025-02-18,SKU-014,Minuman,2,41,0,13750.0,2131.25,9,6,8000000
2025-02-19,SKU-014,Minuman,1,40,0,13750.0,2131.25,9,6,8000000
2025-02-20,SKU-014,Minuman,3,37,0,13750.0,2131.25,9,6,8000000
2025-02-21,SKU-014,Minuman,2,35,0,13750.0,2131.25,9,6,8000000
2025-02-22,SKU-014,Minuman,1,34,0,13750.0,2131.25,9,6,8000000
2025-02-23,SKU-014,Minuman,1,33,0,13750.0,2131.25,9,6,8000000
2025-02-24,SKU-014,Minuman,0,33,0,13750.0,2131.25,9,6,8000000
2025-02-25,SKU-014,Minuman,0,33,0,13750.0,2131.25,9,6,8000000
2025-02-26,SKU-014,Minuman,1,32,0,13750.0,2131.25,9,6,8000000
2025-02-27,SKU-014,Minuman,0,32,0,13750.0,2131.25,9,6,8000000
2025-02-28,SKU-014,Minuman,0,32,0,13750.0,2131.25,9,6,8000000
2025-03-01,SKU-014,Minuman,2,30,0,13750.0,2131.25,9,6,8000000
2025-03-02,SKU-014,Minuman,1,29,0,13750.0,2131.25,9,6,8000000
2025-03-03,SKU-014,Minuman,1,28,0,13750.0,2131.25,9,6,8000000
2025-03-04,SKU-014,Minuman,2,26,0,13750.0,2131.25,9,6,8000000
2025-03-05,SKU-014,Minuman,1,25,0,13750.0,2131.25,9,6,8000000
2025-03-06,SKU-014,Minuman,2,41,0,13750.0,2131.25,9,6,8000000
2025-03-07,SKU-014,Minuman,1,40,0,13750.0,2131.25,9,6,8000000
2025-03-08,SKU-014,Minuman,2,38,0,13750.0,2131.25,9,6,8000000
2025-03-09,SKU-014,Minuman,0,38,0,13750.0,2131.25,9,6,8000000
2025-03-10,SKU-014,Minuman,0,38,0,13750.0,2131.25,9,6,8000000
2025-03-11,SKU-014,Minuman,1,37,0,13750.0,2131.25,9,6,8000000
2025-03-12,SKU-014,Minuman,1,36,0,13750.0,2131.25,9,6,8000000
2025-03-13,SKU-014,Minuman,2,34,0,13750.0,2131.25,9,6,8000000
2025-03-14,SKU-014,Minuman,3,31,0,13750.0,2131.25,9,6,8000000
2025-03-15,SKU-014,Minuman,0,31,0,13750.0,2131.25,9,6,8000000
2025-03-16,SKU-014,Minuman,2,29,0,13750.0,2131.25,9,6,8000000
2025-03-17,SKU-014,Minuman,2,27,0,13750.0,2131.25,9,6,8000000
2025-03-18,SKU-014,Minuman,0,27,0,13750.0,2131.25,9,6,8000000
2025-03-19,SKU-014,Minuman,3,24,0,13750.0,2131.25,9,6,8000000
2025-03-20,SKU-014,Minuman,0,24,0,13750.0,2131.25,9,6,8000000
2025-03-21,SKU-014,Minuman,0,24,0,13750.0,2131.25,9,6,8000000
2025-03-22,SKU-014,Minuman,2,40,0,13750.0,2131.25,9,6,8000000
2025-03-23,SKU-014,Minuman,0,40,0,13750.0,2131.25,9,6,8000000
2025-03-24,SKU-014,Minuman,1,39,0,13750.0,2131.25,9,6,8000000
2025-03-25,SKU-014,Minuman,4,35,0,13750.0,2131.25,9,6,8000000
2025-03-26,SKU-014,Minuman,4,31,0,13750.0,2131.25,9,6,8000000
2025-03-27,SKU-014,Minuman,1,30,0,13750.0,2131.25,9,6,8000000
2025-03-28,SKU-014,Minuman,1,29,0,13750.0,2131.25,9,6,8000000
2025-03-29,SKU-014,Minuman,2,27,0,13750.0,2131.25,9,6,8000000
2025-03-30,SKU-014,Minuman,4,23,0,13750.0,2131.25,9,6,8000000
2025-03-31,SKU-014,Minuman,0,23,0,13750.0,2131.25,9,6,8000000
2025-04-01,SKU-014,Minuman,3,20,0,13750.0,2131.25,9,6,8000000
2025-04-02,SKU-014,Minuman,1,19,0,13750.0,2131.25,9,6,8000000
2025-04-03,SKU-014,Minuman,0,19,0,13750.0,2131.25,9,6,8000000
2025-04-04,SKU-014,Minuman,1,18,0,13750.0,2131.25,9,6,8000000
2025-04-05,SKU-014,Minuman,3,15,0,13750.0,2131.25,9,6,8000000
2025-04-06,SKU-014,Minuman,2,13,0,13750.0,2131.25,9,6,8000000
2025-04-07,SKU-014,Minuman,1,30,0,13750.0,2131.25,9,6,8000000
2025-04-08,SKU-014,Minuman,2,28,0,13750.0,2131.25,9,6,8000000
2025-04-09,SKU-014,Minuman,2,26,0,13750.0,2131.25,9,6,8000000
2025-04-10,SKU-014,Minuman,0,26,0,13750.0,2131.25,9,6,8000000
2025-04-11,SKU-014,Minuman,2,24,0,13750.0,2131.25,9,6,8000000
2025-04-12,SKU-014,Minuman,2,22,0,13750.0,2131.25,9,6,8000000
2025-04-13,SKU-014,Minuman,0,22,0,13750.0,2131.25,9,6,8000000
2025-04-14,SKU-014,Minuman,2,20,0,13750.0,2131.25,9,6,8000000
2025-04-15,SKU-014,Minuman,0,20,0,13750.0,2131.25,9,6,8000000
2025-04-16,SKU-014,Minuman,2,18,0,13750.0,2131.25,9,6,8000000
2025-04-17,SKU-014,Minuman,2,16,0,13750.0,2131.25,9,6,8000000
2025-04-18,SKU-014,Minuman,1,15,0,13750.0,2131.25,9,6,8000000
2025-04-19,SKU-014,Minuman,1,14,0,13750.0,2131.25,9,6,8000000
2025-04-20,SKU-014,Minuman,2,12,0,13750.0,2131.25,9,6,8000000
2025-04-21,SKU-014,Minuman,3,9,0,13750.0,2131.25,9,6,8000000
2025-04-22,SKU-014,Minuman,1,8,0,13750.0,2131.25,9,6,8000000
2025-04-23,SKU-014,Minuman,2,24,0,13750.0,2131.25,9,6,8000000
2025-04-24,SKU-014,Minuman,0,24,0,13750.0,2131.25,9,6,8000000
2025-04-25,SKU-014,Minuman,1,23,0,13750.0,2131.25,9,6,8000000
2025-04-26,SKU-014,Minuman,0,23,0,13750.0,2131.25,9,6,8000000
2025-04-27,SKU-014,Minuman,3,20,0,13750.0,2131.25,9,6,8000000
2025-04-28,SKU-014,Minuman,2,18,0,13750.0,2131.25,9,6,8000000
2025-04-29,SKU-014,Minuman,2,16,0,13750.0,2131.25,9,6,8000000
2025-04-30,SKU-014,Minuman,0,16,0,13750.0,2131.25,9,6,8000000
2025-05-01,SKU-014,Minuman,3,13,0,13750.0,2131.25,9,6,8000000
2025-05-02,SKU-014,Minuman,1,12,0,13750.0,2131.25,9,6,8000000
2025-05-03,SKU-014,Minuman,0,12,0,13750.0,2131.25,9,6,8000000
2025-05-04,SKU-014,Minuman,2,10,0,13750.0,2131.25,9,6,8000000
2025-05-05,SKU-014,Minuman,1,9,0,13750.0,2131.25,9,6,8000000
2025-05-06,SKU-014,Minuman,3,6,0,13750.0,2131.25,9,6,8000000
2025-05-07,SKU-014,Minuman,0,6,0,13750.0,2131.25,9,6,8000000
2025-05-08,SKU-014,Minuman,5,1,0,13750.0,2131.25,9,6,8000000
2025-05-09,SKU-014,Minuman,0,19,0,13750.0,2131.25,9,6,8000000
2025-05-10,SKU-014,Minuman,2,17,0,13750.0,2131.25,9,6,8000000
2025-05-11,SKU-014,Minuman,1,16,0,13750.0,2131.25,9,6,8000000
2025-05-12,SKU-014,Minuman,1,15,0,13750.0,2131.25,9,6,8000000
2025-05-13,SKU-014,Minuman,1,14,0,13750.0,2131.25,9,6,8000000
2025-05-14,SKU-014,Minuman,0,14,0,13750.0,2131.25,9,6,8000000
2025-05-15,SKU-014,Minuman,0,14,0,13750.0,2131.25,9,6,8000000
2025-05-16,SKU-014,Minuman,4,10,0,13750.0,2131.25,9,6,8000000
2025-05-17,SKU-014,Minuman,0,10,0,13750.0,2131.25,9,6,8000000
2025-05-18,SKU-014,Minuman,2,8,0,13750.0,2131.25,9,6,8000000
2025-05-19,SKU-014,Minuman,0,8,0,13750.0,2131.25,9,6,8000000
2025-05-20,SKU-014,Minuman,2,6,0,13750.0,2131.25,9,6,8000000
2025-05-21,SKU-014,Minuman,0,6,0,13750.0,2131.25,9,6,8000000
2025-05-22,SKU-014,Minuman,2,4,0,13750.0,2131.25,9,6,8000000
2025-05-23,SKU-014,Minuman,3,1,0,13750.0,2131.25,9,6,8000000
2025-05-24,SKU-014,Minuman,1,0,0,13750.0,2131.25,9,6,8000000
2025-05-25,SKU-014,Minuman,2,18,0,13750.0,2131.25,9,6,8000000
2025-05-26,SKU-014,Minuman,1,17,0,13750.0,2131.25,9,6,8000000
2025-05-27,SKU-014,Minuman,0,17,0,13750.0,2131.25,9,6,8000000
2025-05-28,SKU-014,Minuman,2,15,0,13750.0,2131.25,9,6,8000000
